id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price_category
4738429,m3 hamilton's hideaway studio,295128,carol gloria,bronx,clason point,40.81214,-73.85371,entire home/apt,110,1,15,2019-06-23,0.49,7,325,Medium
4738946,"amazing, classy, safe & convenient!",15821855,tessa,manhattan,morningside heights,40.81615,-73.95921,private room,65,1,1,2015-09-14,0.02,1,0,Budget
4739407,"spacious, cool 1-bd in brooklyn",24467359,juan-pablo,brooklyn,crown heights,40.67656,-73.94542,entire home/apt,85,5,14,2016-02-18,0.26,1,0,Budget
4739703,1br duplex in heart of brooklyn with 2 cats!!!,24468833,amanda,brooklyn,prospect heights,40.67906,-73.96602,entire home/apt,175,3,19,2015-09-09,0.34,2,88,Medium
4742068,spacious 1 bedroom apartment,22616989,don,brooklyn,bensonhurst,40.61957,-73.9936,entire home/apt,93,3,52,2019-06-22,0.99,1,325,Budget
4742842,cozy harlem escape 20 mins to times square,7111318,morgan marie,manhattan,harlem,40.82784,-73.93704,entire home/apt,100,3,111,2019-06-23,3.15,1,9,Medium
4743840,"my home in west village--huge, modern",895109,jeffrey,manhattan,west village,40.73571,-74.00341,entire home/apt,258,3,57,2019-06-23,1.1,1,320,Luxury
4744276,huge room in first floor brownstone,24487418,daniel,brooklyn,crown heights,40.67318,-73.94842,private room,75,2,19,2016-08-26,0.39,1,0,Budget
4744592,quiet & peaceful upper west escape,6648212,mike,manhattan,morningside heights,40.81509,-73.96019,entire home/apt,120,4,4,2015-05-30,0.07,1,0,Medium
4745012,charming ues 1bdr near central park,1766929,stephanie,manhattan,upper east side,40.76339,-73.95832,entire home/apt,154,4,17,2017-08-05,0.31,1,0,Medium
4745212,bright & spacious  in williamsburg,2665225,sila,brooklyn,williamsburg,40.71717,-73.95688,entire home/apt,150,3,1,2016-01-03,0.02,1,0,Medium
4745876,urban sanctuary in the heart of nyc,21047204,michael,queens,long island city,40.74821,-73.94803,entire home/apt,150,2,1,2014-12-31,0.02,1,0,Medium
4745879,west village / bleecker & cornelia,18975770,martina,manhattan,west village,40.7325,-74.00453,private room,145,2,93,2019-06-22,1.82,2,193,Medium
4746171,modern 2br apartment in heart of east village,24450948,peter,manhattan,east village,40.72649,-73.98284,entire home/apt,250,2,11,2017-01-01,0.2,1,0,Luxury
4747068,lovely studio next to park/subway,24500940,jesse,brooklyn,windsor terrace,40.65131,-73.97405,entire home/apt,100,5,24,2017-05-08,0.44,1,0,Medium
4747624,convenient clean downtown private room + breakfast,24109763,tang,manhattan,two bridges,40.7123,-73.9956,private room,155,1,193,2019-07-05,8.21,1,37,Medium
4748873,capturing meditation style room,24508767,angelina,brooklyn,williamsburg,40.71174,-73.94353,private room,100,1,0,,0.0,1,0,Medium
4750486,sun-drenched 1bd in upper east side,13631524,hernan & chelsea,manhattan,east harlem,40.79774,-73.93244,private room,75,2,262,2019-06-09,4.73,1,166,Budget
4750578,cozy boutique studio in brooklyn,11950208,luisa,brooklyn,bedford-stuyvesant,40.68589,-73.95759,entire home/apt,110,1,0,,0.0,1,0,Medium
4752020,historic jumel terrace manhattan,24454906,kristopher,manhattan,washington heights,40.83301,-73.9394,entire home/apt,225,1,0,,0.0,1,0,Medium
4752249,beautiful artist brownstone,12112004,kylie,brooklyn,bedford-stuyvesant,40.68369,-73.92336,private room,150,1,0,,0.0,1,365,Medium
4752659,enjoying new york like a local. share my apartment,24525377,jin,manhattan,east village,40.72513,-73.98064,private room,125,1,73,2018-08-25,1.51,1,154,Medium
4753571,your own west village/ soho home,24529969,ellie,manhattan,soho,40.72704,-74.00558,entire home/apt,200,3,10,2017-03-31,0.21,1,0,Medium
4753639,heaven on riverside,24530713,byron,manhattan,harlem,40.82332,-73.95471,private room,90,2,16,2019-04-30,0.3,3,235,Budget
4753866,nirvana on riverside,24530713,byron,manhattan,harlem,40.82501,-73.95373,private room,125,1,4,2015-11-27,0.08,3,365,Medium
4753918,bushwick duplex 3 (suite),3709510,deacon,brooklyn,bushwick,40.69258,-73.92528,private room,125,2,0,,0.0,3,280,Medium
4754646,room in a great uws apartment,6649124,yuval,manhattan,upper west side,40.80149,-73.96458,private room,70,1,0,,0.0,1,0,Budget
4756125,habitación muy soleada en bushwick!,2702777,vicky,brooklyn,bushwick,40.6984,-73.91476,private room,55,1,0,,0.0,1,0,Budget
4756297,perfect 1bd in gramercy/union sq,840590,ben,manhattan,gramercy,40.73348,-73.98562,entire home/apt,199,2,3,2019-06-30,0.07,1,19,Medium
4756551,bedroom w/private bath,4031913,sheena,brooklyn,prospect-lefferts gardens,40.65701,-73.96055,private room,89,2,139,2019-06-18,2.53,1,94,Budget
4756578,"clean | green | spacious
wb bk sanctuary! 2br/2ba",24544724,katrina,brooklyn,williamsburg,40.71383,-73.96289,entire home/apt,298,3,16,2019-06-23,0.39,1,4,Luxury
4757941,cute & cozy 1br in the east village,24551170,neil,manhattan,east village,40.72619,-73.98284,entire home/apt,239,2,2,2015-02-05,0.04,1,0,Medium
4758028,beautiful and great located ues apt,9150099,melisa,manhattan,upper east side,40.76244,-73.96215,entire home/apt,300,3,2,2016-01-06,0.04,1,0,Luxury
4758601,sunny room in charming bed-stuy apartment,24554369,laina,brooklyn,bedford-stuyvesant,40.68778,-73.92484,private room,31,5,1,2015-08-01,0.02,1,0,Budget
4758877,bedroom in the lower east side,24555605,robert,manhattan,lower east side,40.72229,-73.9873,private room,70,2,0,,0.0,1,0,Budget
4758924,luxury apt in artsy bushwick,24555785,shanna,brooklyn,bushwick,40.69685,-73.92933,private room,73,1,1,2015-01-03,0.02,1,0,Budget
4759361,comfy large room in wash heights,15055041,nathan,manhattan,washington heights,40.83779,-73.94328,private room,70,2,248,2019-07-05,4.65,1,12,Budget
4760076,beautiful apt in the center of nyc,7741110,victoria,manhattan,midtown,40.74245,-73.9845,entire home/apt,220,4,149,2019-06-21,2.68,1,287,Medium
4760085,roomy/sunny/quiet/fun/great locale,24561040,ame,brooklyn,park slope,40.67851,-73.97678,private room,95,2,132,2019-06-23,2.7,3,265,Budget
4760504,williamsburg loft bedroom,302865,gamze,brooklyn,williamsburg,40.71337,-73.9642,private room,85,8,0,,0.0,1,0,Budget
4762718,unique 1br / upper west side,22814290,maximiliano,manhattan,upper west side,40.78143,-73.98321,entire home/apt,250,5,0,,0.0,1,0,Luxury
4765123,beautiful apt in west harlem,24584990,travis,manhattan,harlem,40.8261,-73.95074,private room,50,3,8,2016-09-02,0.15,1,0,Budget
4765631,sunny room- prospect heights- bklyn,24587292,rania,brooklyn,crown heights,40.67507,-73.96092,private room,60,7,0,,0.0,2,0,Budget
4765659,beautiful live/work brooklyn artists loft,24587457,james,brooklyn,bedford-stuyvesant,40.69776,-73.96006,private room,58,9,2,2015-09-09,0.04,1,0,Budget
4766198,private room with own entrance,24590092,debbie,queens,astoria,40.75962,-73.91419,private room,80,1,2,2015-06-26,0.04,1,0,Budget
4766284,large queen size bedroom in huge loft apt,420111,angie,manhattan,east harlem,40.79796,-73.93856,private room,73,2,15,2019-06-29,0.33,2,250,Budget
4766618,cozy room mins from central park!,16066343,curtis,manhattan,east harlem,40.78825,-73.94861,private room,52,3,186,2019-06-16,3.39,2,49,Budget
4766819,1 bedroom in prime williamsburg,13705706,rebecca,brooklyn,williamsburg,40.71887,-73.94845,private room,65,1,0,,0.0,1,0,Budget
4767139,large room in two-story brownstone,15815124,tanya,brooklyn,prospect heights,40.68163,-73.97122,private room,70,2,45,2018-11-19,0.85,1,0,Budget
4767549,charming apartment up in the trees,207356,martin & julia,brooklyn,carroll gardens,40.68171,-73.99765,entire home/apt,150,5,1,2016-09-06,0.03,1,0,Medium
4767748,"apt in astoria, queens.15min to nyc",24597265,freda,queens,ditmars steinway,40.77206,-73.91124,entire home/apt,107,7,105,2019-07-02,2.07,8,261,Medium
4768030,east harlem private room,24598868,elijah,manhattan,east harlem,40.79588,-73.93646,private room,80,1,0,,0.0,1,0,Budget
4772857,spacious queen size room; 15 min to midtown nyc,24597265,freda,queens,ditmars steinway,40.77075,-73.91018,private room,49,7,4,2019-04-01,0.1,8,309,Budget
4772987,queen size bedroom. 15 min to nyc,24597265,freda,queens,ditmars steinway,40.77183,-73.90973,private room,50,6,17,2019-06-02,0.34,8,365,Budget
4773463,bright new studio in heart of lic,7156474,haley,queens,long island city,40.74651,-73.954,entire home/apt,175,1,0,,0.0,1,0,Medium
4774041,3 bedroom apartment & yard next to subway sleeps 6,22565253,yinny,brooklyn,bay ridge,40.6342,-74.02337,entire home/apt,129,5,48,2019-06-15,0.87,4,91,Medium
4774190,charming east village/gramercy park studio,17921968,danielle,manhattan,gramercy,40.73196,-73.9823,entire home/apt,198,3,103,2019-06-02,1.99,1,0,Medium
4774496,five star large one bedroom!,24517455,terry,manhattan,upper east side,40.77792,-73.9539,entire home/apt,185,1,121,2019-06-17,2.19,1,337,Medium
4774629,beautiful spacious suite..,1660841,syreeta,brooklyn,prospect-lefferts gardens,40.65713,-73.9537,private room,90,1,0,,0.0,1,0,Budget
4774763,1br 2-blocks from bk museum,24404928,jeremy,brooklyn,crown heights,40.67117,-73.95934,entire home/apt,130,1,9,2016-05-28,0.16,1,0,Medium
4774924,sunny and quiet williamsburg room,6465286,masha,brooklyn,williamsburg,40.71217,-73.96367,private room,100,2,32,2018-10-07,0.55,2,74,Medium
4775278,private apartment in heart of brooklyn,6948005,matt,brooklyn,bedford-stuyvesant,40.69294,-73.96001,private room,75,1,1,2016-01-01,0.02,1,0,Budget
4775547,"private studio on roof, private bath + deck",4601412,mia,brooklyn,bushwick,40.69437,-73.92607,private room,90,5,107,2018-04-13,2.03,2,133,Budget
4775737,a cozy studio in clinton hill,24630374,takako,brooklyn,clinton hill,40.68233,-73.96418,entire home/apt,110,4,14,2016-12-25,0.25,1,0,Medium
4776045,sunny bedroom in bk,8873293,helena s,brooklyn,bedford-stuyvesant,40.68897,-73.95477,private room,65,2,8,2019-01-05,0.15,2,175,Budget
4776065,lovely large room with private bathroom,12300501,paul,manhattan,hell's kitchen,40.75984,-73.99214,private room,49,1,102,2019-06-11,1.84,1,1,Budget
4777063,big sunny room 10secs from l train,1641589,lauren,brooklyn,williamsburg,40.71172,-73.93973,private room,60,2,0,,0.0,1,0,Budget
4777166,"super clean, quiet & spacious room",24636847,troy,queens,woodhaven,40.69634,-73.8563,private room,31,3,3,2018-07-11,0.23,1,0,Budget
4777236,private floor and entrance in townhouse,3295012,marc & farnoosh,queens,rego park,40.72018,-73.86322,private room,70,1,28,2019-06-22,0.61,1,325,Budget
4777269,two story apt with rooftop terrace,24585465,amy,manhattan,upper west side,40.77871,-73.97733,entire home/apt,250,2,23,2019-06-17,0.48,1,0,Luxury
4777597,beautiful apt - flatiron/ chelsea,10319096,saville,manhattan,chelsea,40.73932,-73.99264,entire home/apt,215,1,0,,0.0,1,0,Medium
4777745,"600 sf appartment in nyc, manhattan",24639120,alexander,manhattan,midtown,40.76022,-73.9744,entire home/apt,235,6,13,2017-01-10,0.25,1,0,Medium
4781069,cool room in cool harlem,482242,roy,manhattan,harlem,40.81651,-73.94319,private room,59,1,0,,0.0,1,0,Budget
4782243,charming les studio w/ bbq patio,2715121,miriam,manhattan,lower east side,40.71801,-73.99078,entire home/apt,180,1,5,2016-05-22,0.09,1,0,Medium
4782252,penthouse studio with large terrace,24657274,daniel,manhattan,upper west side,40.79202,-73.97947,entire home/apt,175,1,0,,0.0,1,0,Medium
4782569,private 1st level studio near nyc,5071632,rose,brooklyn,borough park,40.61959,-73.97857,entire home/apt,81,3,47,2019-03-28,1.06,1,287,Budget
4782799,spacious studio- midtown manhattan!,2910317,megan,manhattan,midtown,40.7555,-73.96575,entire home/apt,225,1,14,2016-04-26,0.25,1,0,Medium
4783057,house suite,24660443,hollis,brooklyn,bushwick,40.69504,-73.92709,entire home/apt,100,4,123,2019-06-08,2.48,1,184,Medium
4783437,amazing private & cozy williamsburg room *rooftop*,186888,matthew,brooklyn,williamsburg,40.70936,-73.94109,private room,75,3,125,2019-07-03,3.26,1,134,Budget
4783614,master bedroom w/ private bathroom and free gym,3805240,lika,brooklyn,bushwick,40.7001,-73.93009,private room,85,7,2,2018-02-12,0.09,1,0,Budget
4783738,modern luxury hotel residence in midtown,7655962,dee j,manhattan,hell's kitchen,40.7574,-73.99361,entire home/apt,99,6,11,2018-11-01,0.22,1,0,Budget
4783809,"quiet, value & convenience in nyc's best hood!",177846,alexandra,brooklyn,fort greene,40.68916,-73.977,entire home/apt,175,4,27,2019-06-22,0.49,2,11,Medium
4784618,private room with balcony ues,24666854,namrata,manhattan,upper east side,40.77321,-73.95175,private room,90,1,0,,0.0,1,0,Budget
4784741,private entrance private roofdeck no cleaning fee,12374283,ryan,manhattan,east village,40.72333,-73.97948,private room,125,1,39,2019-07-02,0.8,4,0,Medium
4784846,1 br in loft / bushwick,24667595,pierre,brooklyn,bushwick,40.69169,-73.92351,private room,30,1,8,2017-06-25,0.15,1,0,Budget
4784867,great location w/ terrace!,198387,kim,brooklyn,williamsburg,40.71349,-73.9629,entire home/apt,165,5,26,2016-10-12,0.47,1,0,Medium
4785105,cozy nolita apt - 1 bdr + study,18156463,bethany,manhattan,nolita,40.72405,-73.99518,entire home/apt,149,3,0,,0.0,1,0,Medium
4785563,holiday sublet in carroll gardens,1977947,stephanie,brooklyn,carroll gardens,40.67725,-73.99968,private room,100,1,0,,0.0,1,0,Medium
4785941,beautiful greenwich village loft,1786943,nikolaos,manhattan,greenwich village,40.72904,-74.00129,entire home/apt,200,4,2,2016-04-13,0.04,1,0,Medium
4786030,east village sunny/new bedroom,24672682,panayota,manhattan,east village,40.72879,-73.97959,private room,110,1,1,2015-01-01,0.02,1,0,Medium
4786139,designer 1bd w/ backyard space,1760609,matt + allie,manhattan,east village,40.7223,-73.98128,entire home/apt,315,1,2,2015-08-31,0.04,1,0,Luxury
4787201,sunny and spacious brooklyn apartment,7365719,annika,brooklyn,bedford-stuyvesant,40.67958,-73.94581,entire home/apt,150,5,12,2018-08-19,0.24,1,9,Medium
4787386,spacious east village apartment,24678971,nir,manhattan,east village,40.72454,-73.98688,private room,175,1,41,2016-07-24,0.77,1,0,Medium
4787527,"home sweet home!
spring fling!",9767363,roger,manhattan,east harlem,40.79637,-73.93371,private room,59,2,151,2019-07-02,2.75,1,308,Budget
4788812,comfy apt next to central park!,23020530,val,manhattan,upper west side,40.77917,-73.97397,entire home/apt,139,1,1,2016-02-04,0.02,1,0,Medium
4790969,"room in brooklyn, 20 min from manh",2052361,katya,brooklyn,prospect-lefferts gardens,40.65627,-73.95936,private room,50,3,50,2019-06-20,0.92,3,98,Budget
4791542,lovely bedroom in trendy brooklyn,14608821,jiawen,brooklyn,bedford-stuyvesant,40.67905,-73.95422,private room,42,7,0,,0.0,1,0,Budget
4791964,bohemian retreat in williamsburg,1725974,elani,brooklyn,williamsburg,40.70973,-73.96056,private room,100,1,0,,0.0,1,0,Medium
4792192,brooklyn authentic artsy loft :),16297020,kasia,brooklyn,williamsburg,40.71234,-73.96601,private room,80,1,0,,0.0,1,0,Budget
4792342,cozy 1-bedroom apt,6328283,steven,manhattan,harlem,40.82291,-73.94171,entire home/apt,105,2,49,2019-06-30,0.9,1,193,Medium
4792430,bedroom in 19th century charmer - clinton hill,13343955,sarah,brooklyn,clinton hill,40.68451,-73.96461,private room,75,2,6,2019-05-23,0.2,1,133,Budget
4792529,restored bungalow of rockaway beach,57101,maribel & carolina,queens,rockaway beach,40.58822,-73.81299,entire home/apt,130,1,186,2019-06-23,3.35,1,292,Medium
4792705,elegant quiet spacious 2bd brownstone brooklyn nyc,3471761,kevin & yuan,brooklyn,bedford-stuyvesant,40.68811,-73.92398,entire home/apt,149,2,145,2019-07-02,2.62,2,305,Medium
4794322,true one bedroom,24704747,eli,manhattan,upper east side,40.77378,-73.95684,entire home/apt,200,1,3,2016-03-27,0.07,1,0,Medium
4795029,morning side heights private room,24710778,nick,manhattan,harlem,40.81004,-73.95231,private room,60,1,1,2015-01-03,0.02,1,0,Budget
4795088,charming west harlem apartment,24711105,stephanie,manhattan,harlem,40.82796,-73.9505,private room,100,1,0,,0.0,1,0,Medium
4795485,"beautiful, sunny, large 1bd!",24712268,l & r,brooklyn,gowanus,40.66845,-73.99181,entire home/apt,145,5,11,2019-06-16,0.24,1,40,Medium
4796255,"pvt room in 2br/1bath, crown hghts",810311,farai,brooklyn,crown heights,40.66596,-73.9549,private room,100,3,3,2018-10-08,0.08,1,89,Medium
4798794,roomy west village studio,1660906,victoria,manhattan,west village,40.73245,-74.00275,entire home/apt,250,2,3,2015-10-19,0.06,1,0,Luxury
4799245,"1 bedroom - 1 bathroom midtown,nyc",24728241,eddie,manhattan,kips bay,40.74317,-73.97508,entire home/apt,180,1,0,,0.0,1,0,Medium
4799839,private room in hell's kitchen nyc,5999440,gaetano,manhattan,hell's kitchen,40.75511,-73.99247,private room,175,2,188,2019-07-03,4.01,1,203,Medium
4802299,"spacious 1 bdr in astoria, queens",24740606,zsuzsanna,queens,astoria,40.76457,-73.91205,entire home/apt,150,2,2,2015-05-24,0.04,1,0,Medium
4802374,charming upper east side studio,12968821,anupam,manhattan,upper east side,40.77613,-73.9462,entire home/apt,119,10,12,2016-07-20,0.22,1,0,Medium
4802648,one bed room apt in midtown east,13026391,kenneth,manhattan,midtown,40.75456,-73.96626,entire home/apt,165,2,11,2016-04-24,0.21,1,0,Medium
4803244,fabulous bedroom in the heart of bk,24744819,diego fernando,brooklyn,bedford-stuyvesant,40.68549,-73.94951,private room,50,1,0,,0.0,1,0,Budget
4803623,great location luxury buiding,24747103,rachel,manhattan,hell's kitchen,40.7646,-73.98799,entire home/apt,225,1,0,,0.0,1,0,Medium
4803750,sugarhill  studio,932245,angelina,manhattan,harlem,40.82775,-73.94313,entire home/apt,80,2,22,2019-05-27,0.48,1,87,Budget
4804228,kosher upper west side studio apt,24750076,chaz,manhattan,upper west side,40.79331,-73.97537,entire home/apt,149,4,15,2019-04-27,0.3,1,0,Medium
4807244,"clean, new private garden level apartment in bklyn",24761711,aron,brooklyn,windsor terrace,40.64865,-73.97947,entire home/apt,195,2,186,2019-06-30,3.55,2,230,Medium
4807492,"quiet, sunny, floor-through brownstone",1870841,david,brooklyn,prospect heights,40.67995,-73.97021,entire home/apt,130,3,5,2018-05-08,0.11,1,0,Medium
4807899,complete 1 bedroom near columbia u,3422859,martin,manhattan,harlem,40.80434,-73.95476,entire home/apt,95,3,9,2016-07-16,0.16,1,0,Budget
4808505,"cozy, clean & safe room",24765924,cesar,queens,east elmhurst,40.76313,-73.88368,private room,50,1,55,2019-07-07,1.21,1,332,Budget
4809056,entire basement + yard access.,5715779,jessi,brooklyn,bushwick,40.70468,-73.92863,shared room,95,1,0,,0.0,1,0,Budget
4809337,cozy 1bd close to prospect park,24770709,sakina,brooklyn,crown heights,40.67033,-73.95262,private room,50,1,0,,0.0,1,0,Budget
